"controle";"categoria";"tipo";"calibre";"marca";"quantidade";"origem"
"35798571-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"54476681-2023";1;"pistola";".380";"taurus";1;2
"80866491-2023";1;"revólver";"32";"s&w";1;2
"93595681-2023";1;"revólver";"32";"não identificada";1;1
"93668061-2023";1;"revólver";".22 lr";"rossi";1;2
"09991771-2023";1;"pistola";".40";"glock";1;1
"32616081-2023";1;"pistola";"9 mm";"canik";1;1
"33485591-2023";1;"espingarda";"16";"indeterminado";1;1
"33485591-2023";1;"revólver";"outros";"indeterminado";1;1
"46514611-2023";1;"pistola";"9 mm";"canik";1;1
"61502761-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"62432321-2023";1;"fuzil";"5,56 mm";"bushmaster";1;1
"62432321-2023";1;"fuzil";"7,62";"colt";1;2
"72685911-2023";1;"revólver";".38";"taurus";1;2
"85173981-2023";1;"pistola";".40";"glock";1;1
"85173981-2023";1;"pistola";".380";"taurus";1;2
"86678021-2023";1;"revólver";".38";"taurus";1;2
"86678021-2023";1;"revólver";".38";"rossi";1;2
"94010821-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"94680861-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"95798741-2023";1;"pistola";"9 mm";"bersa";1;1
"95798741-2023";1;"pistola";"9 mm";"bersa";1;1
"95798741-2023";1;"pistola";"9 mm";"bersa";1;1
"05325421-2023";1;"revólver";".38";"indeterminado";1;1
"31784861-2023";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"31784861-2023";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"47983521-2023";1;"pistola";"9 mm";"indeterminado";1;1
"50195901-2023";1;"pistola";".380";"taurus";1;2
"50195901-2023";1;"espingarda";".38";"outros";1;1
"51096411-2023";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"55520461-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"59491711-2023";1;"pistola";"9 mm";"canik";1;1
"59491711-2023";1;"pistola";"9 mm";"indeterminado";1;1
"61271861-2023";1;"revólver";".32";"rossi";1;2
"62302351-2023";1;"pistola";"9 mm";"não identificada";1;1
"73556341-2023";1;"espingarda";"indeterminado";"indeterminado";1;1
"74947951-2023";1;"submetralhadora";"9 mm";"não identificada";1;2
"75277041-2023";1;"revólver";".38";"taurus";1;2
"75277041-2023";1;"carabina";".38";"rossi";1;2
"75277041-2023";1;"revólver";".22 lr";"rohm";1;1
"82918351-2023";1;"pistola";"9 mm";"taurus";1;2
"94211101-2023";1;"espingarda";"indeterminado";"indeterminado";1;1
"98690951-2023";1;"pistola";"9 mm";"taurus";1;1
"03368831-2023";1;"revólver";".38";"não identificada";1;1
"06627811-2023";1;"revólver";".38";"taurus";1;1
"06627811-2023";1;"pistola";"9 mm";"bersa";1;1
"17451731-2023";1;"pistola";"9 mm";"taurus";1;2
"24433411-2023";1;"pistola";"9 mm";"não identificada";1;2
"28620901-2023";1;"espingarda";"20";"beretta";1;2
"31322441-2023";1;"fuzil";"7,62";"indeterminado";1;1
"35172121-2023";1;"revólver";".38";"não identificada";1;2
"45416771-2023";1;"revólver";"32";"indeterminado";1;1
"52825851-2023";1;"revólver";".38";"indeterminado";1;1
"54795711-2023";1;"carabina";".30";"indeterminado";1;1
"55685711-2023";1;"revólver";".38";"taurus";1;2
"59761821-2023";1;"pistola";".380";"indeterminado";1;1
"64394101-2023";1;"pistola";".380";"taurus";1;2
"73394791-2023";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"80796271-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"85998061-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"89620381-2023";1;"fuzil";".308 winchester (7,62x51 mm)";"indeterminado";1;1
"29152831-2023";1;"pistola";"9 mm";"glock";1;1
"31405111-2023";1;"pistola";"outros";"indeterminado";1;1
"49284881-2023";1;"espingarda";"indeterminado";"indeterminado";1;1
"54274641-2023";1;"espingarda";"indeterminado";"indeterminado";1;1
"54274641-2023";1;"espingarda";"12";"cbc";1;1
"54274641-2023";1;"pistola";".380";"taurus";1;2
"57314401-2023";1;"pistola";".380";"taurus";1;2
"59952111-2023";1;"fuzil";"7,62";"colt";1;1
"62162871-2023";1;"fuzil";"5,56 mm";"colt";1;1
"76364011-2023";1;"pistola";".380 acp (9x17 mm)";"taurus";1;1
"76364011-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"95151491-2023";1;"revólver";".38 short";"castelo";1;2
"95151491-2023";1;"revólver";".22 lr";"rossi";1;1
"96046931-2023";1;"pistola";"9 mm";"bersa";1;1
"12403781-2023";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"14867191-2023";1;"revólver";".38";"rossi";1;2
"35025451-2023";1;"revólver";".38";"taurus";1;2
"39111111-2023";1;"carabina";".40";"taurus";1;2
"45471891-2023";1;"pistola";"9 mm";"não identificada";1;1
"47861941-2023";1;"revólver";".38";"taurus";1;2
"50296431-2023";1;"fuzil";"5,56 mm";"colt";1;1
"58953591-2023";1;"pistola";"9 mm";"taurus";1;2
"58953591-2023";1;"pistola";".380";"taurus";1;2
"67434121-2023";1;"pistola";"9 mm";"taurus";1;2
"79862771-2023";1;"garrucha";"indeterminado";"indeterminado";1;1
"86016781-2023";1;"espingarda";"16";"não identificada";1;1
"88338751-2023";1;"revólver";".32";"taurus";1;2
"90332971-2023";1;"espingarda";"outros";"outros";1;1
"01259021-2023";1;"revólver";".32";"ina";1;2
"02107211-2023";1;"revólver";".38 special (9 x 29,5 mm)";"colt";1;1
"09274551-2023";1;"espingarda";"28/70";"rossi";1;1
"23333551-2023";1;"pistola";"9 mm";"indeterminado";1;1
"28478281-2023";1;"arma de fabricação caseira";"9 mm";"não identificada";1;1
"31675461-2023";1;"pistola";".380";"glock";1;1
"41175331-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"43045141-2023";1;"espingarda";".32";"não identificada";1;1
"49197621-2023";1;"pistola";".380";"taurus";1;2
"53720071-2023";1;"fuzil";"5,56 mm";"indeterminado";1;1
"53720071-2023";1;"fuzil";"7,62";"indeterminado";1;1
"53819701-2023";1;"pistola";"9 mm";"d b - diamondback";1;1
"57767001-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"69895751-2023";1;"fuzil";"7,62";"mauser";1;1
"69895751-2023";1;"fuzil";"5,56";"colt";1;1
"69895751-2023";1;"pistola";".40";"taurus";1;2
"72796871-2023";1;"revólver";".38";"taurus";1;1
"77191101-2023";1;"pistola";".40";"bersa";1;1
"77658221-2023";1;"pistola";"9 mm";"não identificada";1;1
"80061121-2023";1;"pistola";".380";"taurus";1;1
"94225291-2023";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"08049891-2023";1;"pistola";"9 mm";"indeterminado";1;1
"08947791-2023";1;"revólver";".32 long";"s&w";1;1
"14290451-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"35738621-2023";1;"revólver";".32";"taurus";1;1
"49944211-2023";1;"revólver";".32";"caramuru";1;1
"54134471-2023";1;"revólver";".45";"s&w";1;1
"66784161-2023";1;"pistola";"9 mm";"glock";1;1
"69883471-2023";1;"pistola";".380";"taurus";1;2
"69883471-2023";1;"revólver";"outros";"rossi";1;2
"89907971-2023";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"01707651-2023";1;"revólver";".38";"taurus";1;1
"01707651-2023";1;"revólver";".32";"taurus";1;1
"10306481-2023";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;1
"10306481-2023";1;"pistola";"7,65 mm";"taurus";1;1
"12815201-2023";1;"pistola";"9 mm";"canik";1;1
"21112981-2023";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"43468741-2023";1;"pistola";"9 mm";"cz";1;1
"43468741-2023";1;"pistola";"9 mm";"indeterminado";1;1
"50822471-2023";1;"pistola";".380";"taurus";1;1
"50865641-2023";1;"pistola";".40";"glock";1;1
"50865641-2023";1;"pistola";"9 mm";"zigana";1;1
"54663991-2023";1;"pistola";".380 acp (9x17 mm)";"taurus";1;1
"55423841-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"62364171-2023";1;"pistola";".32 acp (7,65x17 mm)";"taurus";1;2
"71159261-2023";1;"pistola";"9 mm";"canik";1;1
"77398541-2023";1;"pistola";"9 mm";"indeterminado";1;1
"85552261-2023";1;"fuzil";".223 remington (5,56x45 mm)";"indeterminado";1;1
"90540481-2023";1;"pistola";".40 s&w (10 x 22)";"glock";1;1
"99973861-2023";1;"revólver";".32";"não identificada";1;1
"99973861-2023";1;"revólver";".32";"não identificada";1;1
"06125611-2023";1;"pistola";"9 mm luger (9x19mm)";"sarsilmaz";1;1
"07547341-2023";1;"revólver";".38";"taurus";1;2
"11818071-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"12022211-2023";1;"revólver";".22 lr";"rossi";1;1
"15854641-2023";1;"pistola";"9 mm";"taurus";1;2
"15854641-2023";1;"pistola";".45";"imbel";1;2
"16562271-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"21508491-2023";1;"pistola";"9 mm";"bersa";1;1
"24228141-2023";1;"pistola";"9 mm";"cz";1;1
"27950091-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"28105641-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"29198441-2023";1;"pistola";"9 mm";"indeterminado";1;1
"40866741-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"43337861-2023";1;"revólver";".32 s&w long";"s&w";1;1
"48092251-2023";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;2
"65199351-2023";1;"pistola";"9 mm luger (9x19mm)";"llama";1;1
"66337801-2023";1;"pistola";"9 mm luger (9x19mm)";"s&w";1;1
"66337801-2023";1;"fuzil";"7,62 mm nato";"sig";1;1
"68481311-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"69662361-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;1
"69662361-2023";1;"pistola";".45 auto";"taurus";1;1
"69662361-2023";1;"fuzil";".223 remington (5,56x45 mm)";"indeterminado";1;1
"78116591-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"78116591-2023";1;"fuzil";".223 remington (5,56x45 mm)";"não identificada";1;1
"82002941-2023";1;"pistola";"9 mm";"bersa";1;1
"96137711-2023";1;"pistola";"9 mm luger (9x19mm)";"sarsilmaz";1;1
"14722271-2023";1;"pistola";"9 mm luger (9x19mm)";"bersa";1;1
"15140471-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"20359281-2023";1;"pistola";"9 mm";"taurus";1;1
"22899081-2023";1;"revólver";".38";"taurus";1;1
"26118311-2023";1;"fuzil";".223 remington (5,56x45 mm)";"indeterminado";1;1
"34867081-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"35241351-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"38077811-2023";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;1
"42777941-2023";1;"revólver";".32";"taurus";1;1
"43941631-2023";1;"pistola";"9 mm";"indeterminado";1;1
"50064071-2023";1;"revólver";".38";"taurus";1;2
"57487491-2023";1;"pistola";"9 mm";"bersa";1;1
"57487491-2023";1;"pistola";"9 mm";"glock";1;1
"57487491-2023";1;"pistola";"9 mm";"bersa";1;1
"57487491-2023";1;"fuzil";"5,56 mm";"colt";1;1
"57487491-2023";1;"fuzil";"5,56 mm";"colt";1;1
"74666261-2023";1;"pistola";"9 mm";"bersa";1;1
"85484881-2023";1;"pistola";".380";"taurus";1;2
"85735531-2023";1;"pistola";"9 mm";"indeterminado";1;1
"89734081-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"90372952-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"90372952-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"90372952-2023";1;"pistola";".40 s&w (10 x 22)";"cz";1;1
"99758721-2023";1;"pistola";"9 mm";"indeterminado";1;1
"03688731-2023";1;"pistola";"9 mm";"taurus";1;2
"18826531-2023";1;"pistola";"9 mm";"bersa";1;2
"18826531-2023";1;"pistola";".40";"taurus";1;2
"23435151-2023";1;"revólver";".32";"não identificada";1;1
"30539561-2023";1;"pistola";"9 mm";"browning";1;1
"36253651-2023";1;"fuzil";"5,56 mm";"ak";1;1
"49561871-2023";1;"revólver";".32 long";"tac";1;1
"51368391-2023";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"82830231-2023";1;"revólver";".32";"ina";1;2
"85274581-2023";1;"revólver";".38";"indeterminado";1;1
"85274581-2023";1;"pistola";"9 mm";"indeterminado";1;1
"94922211-2023";1;"pistola";"7,65 mm browning (7,65x17 mm)";"manurhin";1;1
"97383091-2023";1;"fuzil";".308 winchester (7,62x51 mm)";"colt";1;1
"98927121-2023";1;"espingarda";"16";"cbc";1;1
"00874641-2023";1;"pistola";"9 mm";"bersa";1;1
"04915831-2023";1;"revólver";".32 long";"taurus";1;2
"07134171-2023";1;"pistola";"9 mm";"indeterminado";1;1
"24047351-2023";1;"pistola";".380 auto (9x17 mm)";"taurus";1;1
"24047351-2023";1;"pistola";".45 auto";"taurus";1;2
"27576661-2023";1;"pistola";"9 mm";"bersa";1;1
"27576661-2023";1;"pistola";"9 mm";"sig-sauer";1;1
"38970401-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"40589081-2023";1;"fuzil";".308 winchester (7,62x51 mm)";"não identificada";1;1
"41534521-2023";1;"espingarda";"22";"indeterminado";1;2
"41534521-2023";1;"espingarda";"22";"indeterminado";1;2
"41534521-2023";1;"espingarda";"36";"indeterminado";1;2
"41740041-2023";1;"revólver";".38";"taurus";1;2
"48216711-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"48216711-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"48216711-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"48216711-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"59991231-2023";1;"pistola";".40";"ruger";1;1
"66041721-2023";1;"fuzil";"7,62";"não identificada";1;1
"66041721-2023";1;"fuzil";"5,56 mm";"colt";1;1
"66041721-2023";1;"fuzil";"5,56 nato (5.56 x 45 mm)";"indeterminado";1;1
"84386581-2023";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"84386581-2023";1;"revólver";".38 short";"s&w";1;1
"91148771-2023";1;"pistola";"9 mm";"zigana";1;1
"24752871-2023";1;"pistola";".380";"indeterminado";1;1
"39871861-2023";1;"revólver";".38";"taurus";1;2
"62587941-2023";1;"revólver";".38";"indeterminado";1;2
"70272311-2023";1;"pistola";"9 mm";"bersa";1;1
"70284361-2023";1;"revólver";".32 long";"s&w";1;1
"80597711-2023";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"02657781-2023";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;1
"03838071-2023";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"16270941-2023";1;"espingarda";"12";"não identificada";1;1
"24380141-2023";1;"pistola";".25 acp  (6,35  x 15 mm)";"beretta";1;1
"33812011-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"53735941-2023";1;"revólver";".38";"taurus";1;2
"58745291-2023";1;"revólver";"indeterminado";"indeterminado";1;1
"59419931-2023";1;"revólver";".38";"taurus";1;2
"87653421-2023";1;"pistola";".380";"taurus";1;1
"89710251-2023";1;"revólver";".38";"rossi";1;1
"00013391-2023";1;"pistola";".380";"taurus";1;1
"07074491-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"09652141-2023";1;"pistola";"9 mm";"não identificada";1;1
"09652141-2023";1;"fuzil";"7,62";"imbel";1;2
"16628721-2023";1;"revólver";".38";"taurus";1;2
"47200151-2023";1;"pistola";"9 mm";"bersa";1;1
"51021491-2023";1;"fuzil";"7,62";"indeterminado";1;1
"51021491-2023";1;"fuzil";"7,62";"indeterminado";1;1
"51021491-2023";1;"fuzil";"7,62";"indeterminado";1;1
"51021491-2023";1;"pistola";"9 mm";"glock";1;1
"51021491-2023";1;"fuzil";"7,62";"indeterminado";1;1
"51021491-2023";1;"fuzil";"7,62";"indeterminado";1;1
"51021491-2023";1;"fuzil";"7,62";"indeterminado";1;1
"51021491-2023";1;"pistola";"9 mm";"glock";1;1
"61319051-2023";1;"fuzil";"5,56 mm";"indeterminado";1;1
"70714941-2023";1;"fuzil";"5,56 mm";"hk";1;1
"00403001-2023";1;"revólver";".38 special (9 x 29,5 mm)";"taurus";1;2
"07345091-2023";1;"fuzil";".223 remington (5,56x45 mm)";"indeterminado";1;1
"07345091-2023";1;"fuzil";"5,56 mm";"indeterminado";1;1
"09808101-2023";1;"pistola";"9 mm";"não identificada";1;1
"26026831-2023";1;"revólver";".38";"rossi";1;2
"32922771-2023";1;"pistola";"9 mm";"indeterminado";1;1
"32922771-2023";1;"revólver";"outros";"taurus";1;2
"43092011-2023";1;"fuzil";"5,56 mm";"não identificada";1;1
"50682501-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;1
"59782541-2023";1;"espingarda";"36";"não identificada";1;1
"66290531-2023";1;"pistola";".45";"taurus";1;2
"66290531-2023";1;"pistola";"9 mm";"taurus";1;2
"71072931-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"71072931-2023";1;"espingarda";"12";"armsan";1;1
"84765091-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"87343411-2023";1;"pistola";"9 mm";"sarsilmaz";1;1
"90697261-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"01237901-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"01237901-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"29579361-2023";1;"revólver";".38";"não identificada";1;1
"33331151-2023";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"38208831-2023";1;"pistola";".380";"taurus";1;2
"60016561-2023";1;"fuzil";".223 remington (5,56x45 mm)";"não identificada";1;1
"60016561-2023";1;"espingarda";"12";"zafer";1;1
"60319711-2023";1;"pistola";".40";"taurus";1;2
"60319711-2023";1;"revólver";".38";"taurus";1;2
"72133711-2023";1;"garrucha";".320";"não identificada";1;2
"72133711-2023";1;"garrucha";".320";"não identificada";1;2
"72133711-2023";1;"garrucha";".320";"não identificada";1;2
"72133711-2023";1;"garrucha";".320";"não identificada";1;2
"73597621-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"73597621-2023";1;"pistola";"9 mm luger (9x19mm)";"indeterminado";1;1
"73597621-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;1
"73597621-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"88977231-2023";1;"revólver";".38";"taurus";1;2
"93789951-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;1
"93789951-2023";1;"fuzil";".223 remington (5,56x45 mm)";"indeterminado";1;1
"93789951-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;1
"99077591-2023";1;"pistola";".380 acp (9x17 mm)";"taurus";1;2
"99285141-2023";1;"revólver";".38";"rossi";1;2
"31158931-2023";1;"pistola";".32 auto";"colt";1;1
"36042551-2023";1;"pistola";".38";"indeterminado";1;1
"40847001-2023";1;"pistola";".40 s&w (10 x 22)";"glock";1;1
"42997881-2023";1;"revólver";"32";"taurus";1;2
"46536741-2023";1;"revólver";".38";"taurus";1;2
"48016441-2023";1;"fuzil";"5,56 nato (5.56 x 45 mm)";"colt";1;1
"48016441-2023";1;"fuzil";"7,62 mm kalashnikov (7,62x39)";"indeterminado";1;1
"48016441-2023";1;"fuzil";"5,56 nato (5.56 x 45 mm)";"indeterminado";1;1
"49720051-2023";1;"pistola";"9 mm";"indeterminado";1;1
"86168441-2023";1;"espingarda";"12";"não identificada";1;1
"95972121-2023";1;"fuzil";".223 remington (5,56x45 mm)";"colt";1;1
"95972121-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"12803901-2023";1;"pistola";"9 mm";"indeterminado";1;1
"14355631-2023";1;"espingarda";"indeterminado";"não identificada";1;1
"15057931-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"23004841-2023";1;"pistola";"9 mm";"bersa";1;1
"27092171-2023";1;"revólver";".38";"rossi";1;1
"29602331-2023";1;"pistola";"indeterminado";"taurus";1;2
"33557921-2023";1;"fuzil";"5,56 mm";"indeterminado";1;1
"33557921-2023";1;"fuzil";"7,62";"colt";1;1
"37630081-2023";1;"fuzil";".223 remington (5,56x45 mm)";"hk";1;1
"57078541-2023";1;"pistola";".380 auto (9x17 mm)";"taurus";1;2
"62222081-2023";1;"pistola";"indeterminado";"indeterminado";1;1
"66223201-2023";1;"pistola";"9 mm";"indeterminado";1;1
"73222871-2023";1;"pistola";".40";"taurus";1;2
"82695541-2023";1;"fuzil";"5,56 mm";"indeterminado";1;1
"82819751-2023";1;"revólver";".38 special (9 x 29,5 mm)";"rossi";1;2
"96287971-2023";1;"pistola";"9 mm";"não identificada";1;1
"02457211-2023";1;"pistola";".380";"taurus";1;2
"13845611-2023";1;"pistola";".380";"taurus";1;1
"17197641-2023";1;"pistola";"9 mm";"ruger";1;1
"37351001-2023";1;"garrucha";"indeterminado";"indeterminado";1;1
"37738081-2023";1;"revólver";".38";"rossi";1;2
"58307681-2023";1;"pistola";"9 mm";"canik";1;1
"73196191-2023";1;"fuzil";".223 remington (5,56x45 mm)";"anderson manufacturi";1;1
"73196191-2023";1;"fuzil";".223 remington (5,56x45 mm)";"não identificada";1;1
"73196191-2023";1;"pistola";"9 mm luger (9x19mm)";"não identificada";1;1
"90319451-2023";1;"revólver";"22";"indeterminado";1;1
"94615211-2023";1;"pistola";"9 mm luger (9x19mm)";"taurus";1;1
"99409851-2023";1;"pistola";".40 s&w (10 x 22)";"taurus";1;2
"16939311-2023";1;"espingarda";"36";"indeterminado";1;1
"16939311-2023";1;"espingarda";".32";"indeterminado";1;1
"16939311-2023";1;"espingarda";".32";"indeterminado";1;1
"19888811-2023";1;"pistola";".40";"taurus";1;2
"22738641-2023";1;"pistola";"9 mm luger (9x19mm)";"glock";1;1
"28569931-2023";1;"espingarda";"outros";"indeterminado";1;1
"35077531-2023";1;"pistola";"9 mm";"taurus";1;2
"35077531-2023";1;"fuzil";"7,62";"imbel";1;2
"35077531-2023";1;"fuzil";"7,62";"imbel";1;2
"46852951-2023";1;"pistola";"9 mm luger (9x19mm)";"não identificada";1;1
"49983751-2023";1;"pistola";".380";"taurus";1;2
"63089271-2023";1;"pistola";".380";"taurus";1;2
"71145921-2023";1;"revólver";".38";"rossi";1;1
"71145921-2023";1;"revólver";".38";"rossi";1;1
"02110511-2023";1;"pistola";"9 mm luger (9x19mm)";"canik";1;1
"04730581-2023";1;"espingarda";"indeterminado";"indeterminado";1;1
"14537521-2023";1;"revólver";".38";"não identificada";1;1
"16025461-2023";1;"revólver";"indeterminado";"rossi";1;2
"24660271-2023";1;"fuzil";"5,56 nato (5.56 x 45 mm)";"indeterminado";1;1
"46896261-2023";1;"pistola";"9 mm";"bersa";1;1
"52848911-2023";1;"fuzil";"5,56 mm";"colt";1;1
