controle;categoria;tipo;calibre;marca;quantidade;origem
61955661-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
66426001-2018;1;pistola;.40;taurus;1;2
87900661-2018;1;revólver;.38;taurus;1;2
87900661-2018;1;submetralhadora;9 mm;indeterminado;1;1
90308181-2018;1;pistola;.40;glock;1;1
10090041-2018;1;pistola;9 mm;taurus;1;2
10090041-2018;1;pistola;9 mm;zigana;1;1
13759931-2018;1;revólver;.22;rossi;1;2
15306121-2018;1;pistola;6,35 mm;beretta;1;2
15306121-2018;1;revólver;.38;taurus;1;2
15306121-2018;1;carabina;.38;rossi;1;2
15352681-2018;1;pistola;.380;taurus;1;2
16424711-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
16424711-2018;1;pistola;.40 s&w;glock;1;1
17787891-2018;1;pistola;.380 acp (9x17 mm);taurus;1;1
17787891-2018;1;revólver;.38;indeterminado;1;1
17787891-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
20900431-2018;1;pistola;.40 s&w;ruger;1;1
20900431-2018;1;pistola;9 mm;taurus;1;2
21844371-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
37550421-2018;1;pistola;9 mm;bersa;1;1
38436281-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
38498111-2018;1;pistola;9 mm;taurus;1;2
41150851-2018;1;pistola;9 mm;taurus;1;2
45241931-2018;1;pistola;9 mm;taurus;1;1
47795131-2018;1;espingarda;12;cbc;1;2
48480281-2018;1;revólver;.38;taurus;1;2
57154251-2018;1;pistola;.380 auto (9x17 mm);imbel;1;1
74628791-2018;1;pistola;.40 s&w;bersa;1;1
77859241-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
84562671-2018;1;pistola;9 mm luger (9x19mm);sig-sauer;1;1
88741791-2018;1;revólver;.32;taurus;1;2
91758091-2018;1;pistola;9 mm;taurus;1;1
95638061-2018;1;revólver;.38;taurus;1;2
99800041-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
99800041-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
00568861-2018;1;pistola;9 mm;indeterminado;1;1
08386381-2018;1;revólver;.38;s&w;1;1
09840471-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
10318281-2018;1;revólver;38 spl;taurus;1;2
20357251-2018;1;pistola;9 mm parabellum (9x19mm);canik;1;1
22270971-2018;1;revólver;.32 long;taurus;1;2
23174771-2018;1;revólver;.38 spl;rossi;1;2
23174771-2018;1;revólver;.38 spl;rossi;1;2
28413161-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
31883911-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
31883911-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
45369331-2018;1;pistola;9 mm luger (9x19mm);cz;1;1
62251971-2018;1;revólver;.38 special (9 x 29,5 mm);rossi;1;2
66290231-2018;1;pistola;9 mm luger (9x19mm);beretta;1;1
73842611-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
85469411-2018;1;pistola;.40 s&w;taurus;1;2
92845781-2018;1;pistola;40;taurus;1;1
92845781-2018;1;pistola;9 mm;taurus;1;1
92845781-2018;1;pistola;9 mm;glock;1;1
92845781-2018;1;pistola;9 mm;indeterminado;1;1
97251661-2018;1;pistola;.380;taurus;1;2
03965191-2018;1;revólver;.32 s&w long;ina;1;1
06792361-2018;1;pistola;9 mm;não identificada;1;1
08172281-2018;1;pistola;9 mm;taurus;1;2
08172281-2018;1;pistola;9 mm;taurus;1;2
12770401-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
15336731-2018;1;revólver;.38;rossi;1;2
15419511-2018;1;revólver;.32;ina;1;1
15419511-2018;1;pistola;6,35 mm;beretta;1;1
18967211-2018;1;revólver;.38 spl;taurus;1;2
23215211-2018;1;arma de fabricação caseira;28;não identificada;1;1
28523401-2018;1;pistola;.40 s&w;cz;1;1
30191991-2018;1;revólver;.38;taurus;1;2
36663291-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
40563011-2018;1;espingarda;indeterminado;indeterminado;1;1
43695891-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
50419251-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
53319461-2018;1;pistola;9 mm;fm;1;1
55032561-2018;1;revólver;.22;rossi;1;2
68106041-2018;1;fuzil;7,62 mm kalashnikov (7,62x39);não identificada;1;1
81961301-2018;1;fuzil;5,56 nato;não identificada;1;2
81961301-2018;1;pistola;.40 s&w;glock;1;2
85890491-2018;1;carabina;.22 lr hyper;indeterminado;1;1
99773181-2018;1;pistola;.40;não identificada;1;1
04687401-2018;1;pistola;9 mm;glock;1;1
16710601-2018;1;pistola;9 mm parabellum (9x19mm);taurus;1;2
18881451-2018;1;revólver;.38;taurus;1;2
23370471-2018;1;revólver;.38 short;s&w;1;1
23370471-2018;1;espingarda;12;cbc;1;1
23370471-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
33537171-2018;1;espingarda;28;indeterminado;1;1
35294631-2018;1;garrucha;.22;não identificada;1;2
35294631-2018;1;espingarda;36;indeterminado;1;2
35294631-2018;1;espingarda;36;indeterminado;1;2
35779341-2018;1;revólver;.38;rossi;1;2
41224331-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
45489541-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
45913381-2018;1;revólver;38 spl;taurus;1;2
45913381-2018;1;revólver;38 spl;taurus;1;2
45913381-2018;1;revólver;indeterminado;indeterminado;1;1
53676681-2018;1;garrucha;.320;não identificada;1;1
53676681-2018;1;revólver;.22;rossi;1;2
55303641-2018;1;espingarda;28;boito;1;1
55303641-2018;1;revólver;.38;taurus;1;1
58629971-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
63236071-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
67348021-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
71818351-2018;1;revólver;.38;taurus;1;2
75117021-2018;1;revólver;38 spl;taurus;1;2
85213041-2018;1;pistola;9 mm luger (9x19mm);s&w;1;1
85213041-2018;1;pistola;9 mm luger (9x19mm);bersa;1;1
87945631-2018;1;pistola;9 mm;browning;1;1
92139011-2018;1;pistola;9 mm;browning;1;1
14093951-2018;1;pistola;9 mm luger (9x19mm);tara;1;1
17412461-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
19133101-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
22503291-2018;1;revólver;.38;taurus;1;2
22503291-2018;1;pistola;.380;taurus;1;2
22503291-2018;1;espingarda;12;rossi;1;2
23867591-2018;1;revólver;.32 long;s&w;1;1
34177531-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
42719691-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
44470551-2018;1;pistola;.40 s&w;sig-sauer;1;1
54302231-2018;1;revólver;.38 spl;não identificada;1;1
63444471-2018;1;revólver;.38 spl;taurus;1;2
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
66897041-2018;1;pistola;.40 s&w;glock;1;1
67054901-2018;1;pistola;9 mm;taurus;1;2
67054901-2018;1;revólver;.32;ina;1;2
76438711-2018;1;revólver;.38 spl;rossi;1;2
77457581-2018;1;revólver;.38;indeterminado;1;1
84721181-2018;1;pistola;.380 acp (9x17 mm);bersa;1;1
90025641-2018;1;revólver;.22 lr;rossi;1;2
90372951-2018;1;pistola;9 mm;taurus;1;2
94419041-2018;1;espingarda;.32;indeterminado;1;1
94909501-2018;1;revólver;.38;taurus;1;2
94909501-2018;1;pistola;9 mm parabellum (9x19mm);zigana;1;1
01302681-2018;1;revólver;.38;rossi;1;2
01367741-2018;1;revólver;.38 spl;taurus;1;2
01367741-2018;1;fuzil;5,56 nato;armalite;1;2
07250271-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
07503911-2018;1;pistola;.380;taurus;1;2
11401831-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
13000571-2018;1;pistola;.45 auto;glock;1;1
13000571-2018;1;pistola;.40;taurus;1;2
13436661-2018;1;revólver;.32 s&w short;não identificada;1;1
17600831-2018;1;pistola;9 mm;zigana;1;1
18406671-2018;1;revólver;.38;taurus;1;2
22800291-2018;1;pistola;.40 s&w;glock;1;1
22906281-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
32629861-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
33083161-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
36383831-2018;1;pistola;.40 s&w;glock;1;1
45565381-2018;1;revólver;38 spl;rossi;1;2
46739421-2018;1;submetralhadora;9 mm parabellum (9x19mm);i.m.i.;1;1
51717091-2018;1;revólver;.38;rossi;1;2
52563261-2018;1;espingarda;28;rossi;1;1
52563261-2018;1;espingarda;12;não identificada;1;1
52563261-2018;1;espingarda;36;rossi;1;1
52563261-2018;1;espingarda;24;não identificada;1;1
52563261-2018;1;espingarda;24;não identificada;1;1
52563261-2018;1;espingarda;16;pieper;1;1
52563261-2018;1;espingarda;20;boito;1;1
52563261-2018;1;espingarda;28;rossi;1;1
52563261-2018;1;revólver;outros;taurus;1;2
52563261-2018;1;revólver;32;não identificada;1;1
52563261-2018;1;revólver;8 mm;não identificada;1;1
52563261-2018;1;revólver;outros;não identificada;1;1
52563261-2018;1;garrucha;.22;não identificada;1;1
52563261-2018;1;pistola;outros;não identificada;1;1
52563261-2018;1;pistola;outros;não identificada;1;1
52563261-2018;1;espingarda;outros;não identificada;1;1
52563261-2018;1;espingarda;outros;não identificada;1;2
52563261-2018;1;espingarda;12;não identificada;1;1
52563261-2018;1;espingarda;outros;não identificada;1;1
52563261-2018;1;carabina;.44-40 winchester;winchester;1;1
52563261-2018;1;carabina;.22 lr;remington;1;1
52563261-2018;1;espingarda;12;boito;1;1
52563261-2018;1;espingarda;20;rossi;1;1
52563261-2018;1;espingarda;36;rossi;1;1
52563261-2018;1;espingarda;outros;rossi;1;1
52563261-2018;1;espingarda;32;boito;1;2
52563261-2018;1;espingarda;32;rossi;1;1
52563261-2018;1;carabina;.22 lr;cbc;1;1
52563261-2018;1;revólver;32;não identificada;1;1
52563261-2018;1;garrucha;.22;não identificada;1;1
52563261-2018;1;revólver;.22;s&w;1;1
52563261-2018;1;revólver;.22;s&w;1;1
52563261-2018;1;pistola;outros;taurus;1;2
52563261-2018;1;revólver;.22;rossi;1;1
52563261-2018;1;pistola;outros;beretta;1;1
52563261-2018;1;garrucha;.22;não identificada;1;1
52563261-2018;1;garrucha;24;não identificada;1;1
52563261-2018;1;garrucha;.22 long;não identificada;1;1
52563261-2018;1;garrucha;outros;não identificada;1;1
58998161-2018;1;pistola;.45 auto;hafdasa;1;1
72160481-2018;1;revólver;.32;taurus;1;2
77003551-2018;1;revólver;.38;rossi;1;2
80229761-2018;1;pistola;9 mm;taurus;1;2
84338951-2018;1;pistola;9 mm;taurus;1;2
87685371-2018;1;pistola;9 mm;taurus;1;2
87685371-2018;1;pistola;9 mm;cz;1;1
94670561-2018;1;pistola;.45;não identificada;1;1
95104141-2018;1;revólver;.32;s&w;1;1
98210041-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
07530091-2018;1;revólver;.38;s&w;1;2
08942291-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
14048211-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
14553341-2018;1;espingarda;12;cbc;1;2
23153301-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
23153301-2018;1;revólver;.32;taurus;1;2
26939771-2018;1;revólver;.38;taurus;1;2
31618811-2018;1;revólver;.32 s&w long;não identificada;1;2
31939401-2018;1;pistola;.380;taurus;1;2
33441541-2018;1;pistola;9 mm;taurus;1;2
36161731-2018;1;revólver;32;taurus;1;2
36956301-2018;1;pistola;.25 auto;fn;1;1
37689191-2018;1;pistola;.40 s&w;glock;1;1
37689191-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
41889651-2018;1;pistola;.40 s&w;glock;1;1
44371581-2018;1;revólver;indeterminado;indeterminado;1;1
47676961-2018;1;pistola;9 mm;glock;1;1
49826971-2018;1;revólver;.38 spl;taurus;1;2
50297631-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
58775271-2018;1;revólver;38 spl curto;rossi;1;2
65539201-2018;1;pistola;9 mm;bersa;1;1
78569431-2018;1;pistola;.380;taurus;1;2
96602231-2018;1;revólver;.38;rossi;1;2
98194601-2018;1;pistola;9 mm;taurus;1;2
02925801-2018;1;pistola;9 mm luger (9x19mm);fm;1;1
04659321-2018;1;pistola;9 mm;girsan;1;1
08365351-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
14508411-2018;1;pistola;9 mm;i.m.i.;1;1
18165951-2018;1;espingarda;12;beretta;1;2
20956041-2018;1;pistola;.380 acp (9x17 mm);taurus;1;1
37683221-2018;1;pistola;.40 s&w;glock;1;1
43171311-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
43284711-2018;1;revólver;.32;taurus;1;2
44700371-2018;1;revólver;.38;taurus;1;2
44700371-2018;1;revólver;.38 spl;taurus;1;2
48169901-2018;1;pistola;380 auto (9x17);taurus;1;2
48169901-2018;1;pistola;9 mm;cz;1;1
49075911-2018;1;pistola;indeterminado;indeterminado;1;1
53518541-2018;1;pistola;.40;taurus;1;2
59756271-2018;1;revólver;.32;taurus;1;2
67226561-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
70227431-2018;1;pistola;9 mm luger (9x19mm);fmap;1;1
94504061-2018;1;pistola;.380;taurus;1;2
94596841-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
96290011-2018;1;revólver;38 spl;taurus;1;1
98908511-2018;1;revólver;.32;taurus;1;2
02408021-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
14035891-2018;1;pistola;.380 acp (9x17 mm);cz;1;1
17706471-2018;1;fuzil;5,56 mm;indeterminado;1;1
17706471-2018;1;revólver;.38 short;taurus;1;1
17706471-2018;1;fuzil;5,56 mm;indeterminado;1;1
19897201-2018;1;pistola;7,65 mm browning (7,65x17 mm);fn;1;1
26146641-2018;1;revólver;.38 spl;taurus;1;2
34966921-2018;1;pistola;9 mm;girsan;1;1
36925861-2018;1;espingarda;indeterminado;indeterminado;1;1
36925861-2018;1;garrucha;.22;indeterminado;1;1
36925861-2018;1;espingarda;28;indeterminado;1;1
36925861-2018;1;espingarda;12;cbc;1;2
36925861-2018;1;garruchão;indeterminado;indeterminado;1;1
40113881-2018;1;pistola;9 mm;bersa;1;1
40113881-2018;1;pistola;.40;taurus;1;2
52167701-2018;1;revólver;.32;indeterminado;1;1
53258201-2018;1;revólver;38 spl;taurus;1;2
57544721-2018;1;espingarda;12;rossi;1;2
58075361-2018;1;pistola;.380;taurus;1;2
58075361-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
77065761-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
77120621-2018;1;revólver;.38 spl;taurus;1;2
93661301-2018;1;revólver;.38 spl;taurus;1;2
21558801-2018;1;revólver;38 spl;indeterminado;1;1
33562751-2018;1;revólver;.38;rossi;1;1
37524401-2018;1;pistola;.380;taurus;1;2
38809601-2018;1;espingarda;36;rossi;1;1
42945671-2018;1;pistola;9 mm;taurus;1;2
64494201-2018;1;pistola;.40;taurus;1;2
66836191-2018;1;revólver;.32;taurus;1;2
80359271-2018;1;pistola;9 mm;canik;1;1
80359271-2018;1;pistola;.380;taurus;1;1
80751271-2018;1;pistola;9 mm;taurus;1;2
81655511-2018;1;pistola;9 mm;taurus;1;2
88663651-2018;1;revólver;38 spl;rossi;1;1
88663651-2018;1;pistola;.380;taurus;1;1
07299591-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
12980721-2018;1;revólver;.38 spl;rossi;1;2
22497481-2018;1;revólver;.32 s&w long;taurus;1;2
24564121-2018;1;revólver;32;ina;1;2
25446971-2018;1;pistola;9 mm luger (9x19mm);bersa;1;1
34557701-2018;1;revólver;.38 spl;taurus;1;1
40388521-2018;1;revólver;.38;taurus;1;2
43881791-2018;1;pistola;7,65 mm;taurus;1;2
55940401-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;1
62536001-2018;1;pistola;9 mm;glock;1;1
62536001-2018;1;pistola;9 mm;glock;1;1
73999871-2018;1;revólver;.357 magnum;s&w;1;1
82162741-2018;1;revólver;.32;rossi;1;2
84701591-2018;1;revólver;.38 spl;rossi;1;2
90104451-2018;1;revólver;.32;taurus;1;2
91391521-2018;1;pistola;380 auto (9x17);indeterminado;1;1
93337171-2018;1;pistola;.22;beretta;1;2
93337171-2018;1;pistola;.22;beretta;1;2
99810951-2018;1;pistola;.40 s&w;glock;1;1
07702991-2018;1;revólver;.32 s&w long;taurus;1;1
11992561-2018;1;pistola;9 mm luger (9x19mm);indeterminado;1;1
13249621-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
13647691-2018;1;pistola;9 mm;fm;1;1
19603401-2018;1;pistola;.380;taurus;1;2
19603401-2018;1;revólver;.38;indeterminado;1;1
19603401-2018;1;fuzil;7,62 mm nato;fn;1;2
35043611-2018;1;pistola;9 mm browning long;cz;1;1
35759101-2018;1;revólver;.38;rossi;1;2
37326931-2018;1;espingarda;12;não identificada;1;1
42844621-2018;1;pistola;.40 s&w;glock;1;1
48103081-2018;1;fuzil;5,56 mm;ak;1;1
48103081-2018;1;pistola;9 mm;taurus;1;1
54382901-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
75345091-2018;1;revólver;.32;indeterminado;1;1
75345091-2018;1;espingarda;12;indeterminado;1;1
84233951-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
92785391-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
92785391-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
93094331-2018;1;pistola;9 mm;canik;1;1
93094331-2018;1;pistola;.380;glock;1;1
93094331-2018;1;pistola;.380;taurus;1;2
94599841-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
95156471-2018;1;revólver;.38;indeterminado;1;1
02642291-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
05871031-2018;1;revólver;.38;taurus;1;2
10434151-2018;1;pistola;.380;taurus;1;2
12617121-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
12801771-2018;1;revólver;indeterminado;indeterminado;1;1
13771071-2018;1;pistola;9 mm luger (9x19mm);glock;1;1
14346141-2018;1;pistola;9 mm;sarsilmaz;1;1
29215061-2018;1;espingarda;12;indeterminado;1;1
29215061-2018;1;garrucha;.38;não identificada;1;1
33981021-2018;1;revólver;.38;taurus;1;2
39970871-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
41782941-2018;1;pistola;indeterminado;taurus;1;1
41952841-2018;1;revólver;38 spl;rossi;1;2
47209951-2018;1;pistola;indeterminado;ruger;1;1
47209951-2018;1;pistola;9 mm;taurus;1;1
47440681-2018;1;revólver;.32;rossi;1;2
47576331-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
50396841-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
60882571-2018;1;espingarda;12;não identificada;1;1
64790031-2018;1;revólver;.22 lr;rossi;1;2
69188821-2018;1;pistola;9 mm;luger;1;1
71070431-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
71613921-2018;1;revólver;.38;s&w;1;1
71613921-2018;1;revólver;.38;taurus;1;2
71613921-2018;1;pistola;.380;taurus;1;2
77713161-2018;1;revólver;.32;indeterminado;1;1
82084551-2018;1;pistola;9 mm luger (9x19mm);bersa;1;1
93472301-2018;1;pistola;380 auto (9x17);imbel;1;2
94113241-2018;1;pistola;.380 auto (9x17 mm);não identificada;1;1
98557091-2018;1;pistola;.40;taurus;1;2
98968001-2018;1;pistola;9 mm;taurus;1;2
11571961-2018;1;pistola;6,35 mm;taurus;1;2
11996691-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
12101581-2018;1;revólver;.22;taurus;1;2
23693301-2018;1;pistola;.380 acp (9x17 mm);taurus;1;2
24609171-2018;1;espingarda;12;bataan;1;2
26316991-2018;1;pistola;9 mm luger (9x19mm);beretta;1;1
26929661-2018;1;carabina;12;cbc;1;2
39529511-2018;1;revólver;.32 s&w long;taurus;1;1
44510051-2018;1;garrucha;.22 lr;rossi;1;1
44510051-2018;1;pistola;6,35 mm browning;taurus;1;2
44510051-2018;1;espingarda;32;não identificada;1;1
47415471-2018;1;pistola;9 mm;browning;1;1
50174411-2018;1;revólver;.38;taurus;1;2
50174411-2018;1;revólver;.38;taurus;1;2
50435461-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
56520401-2018;1;pistola;.380;taurus;1;2
59267191-2018;1;pistola;9 mm;glock;1;1
60472521-2018;1;pistola;.40;taurus;1;2
60472521-2018;1;revólver;.38;taurus;1;2
65523611-2018;1;revólver;32;não identificada;1;2
71216671-2018;1;revólver;.38;rossi;1;2
74865931-2018;1;pistola;9 mm luger (9x19mm);taurus;1;2
83512701-2018;1;pistola;9 mm;sarsilmaz;1;1
86835151-2018;1;pistola;9 mm;taurus;1;2
91836061-2018;1;espingarda;12;rossi;1;2
96580041-2018;1;revólver;.38 spl;indeterminado;1;1
03259191-2018;1;pistola;9 mm;canik;1;1
08811521-2018;1;revólver;38 spl;taurus;1;2
17576681-2018;1;pistola;.380 auto (9x17 mm);cz;1;1
17636851-2018;1;revólver;.38;rossi;1;2
19196901-2018;1;revólver;.32;taurus;1;2
19711281-2018;1;pistola;7,65 mm;taurus;1;2
25236651-2018;1;revólver;.38;taurus;1;2
26124131-2018;1;revólver;.32 s&w long;taurus;1;1
31245871-2018;1;pistola;.380 auto (9x17 mm);taurus;1;1
32511081-2018;1;revólver;.38 special (9 x 29,5 mm);taurus;1;2
35585071-2018;1;espingarda;28;boito;1;1
37819111-2018;1;pistola;.40;taurus;1;2
43093851-2018;1;revólver;38 spl;rossi;1;2
43093851-2018;1;revólver;38 spl;taurus;1;2
43093851-2018;1;revólver;38 spl;não identificada;1;2
45891121-2018;1;pistola;.380;taurus;1;2
45891121-2018;1;revólver;.38;não identificada;1;1
47182421-2018;1;pistola;9 mm luger (9x19mm);ruger;1;1
47182421-2018;1;pistola;9 mm luger (9x19mm);canik;1;1
57892261-2018;1;pistola;9 mm;taurus;1;2
63615311-2018;1;pistola;9 mm;taurus;1;2
65783021-2018;1;revólver;.22;rossi;1;2
72719131-2018;1;revólver;.38 spl;taurus;1;1
73674211-2018;1;pistola;9 mm;taurus;1;2
77231141-2018;1;revólver;indeterminado;indeterminado;1;2
77231141-2018;1;pistola;indeterminado;indeterminado;1;2
77231141-2018;1;pistola;indeterminado;indeterminado;1;2
77231141-2018;1;revólver;indeterminado;indeterminado;1;2
87084771-2018;1;carabina;.22 lr;rossi;1;1
90313621-2018;1;pistola;.45 acp (11,43x23 mm);imbel;1;2
93085101-2018;1;pistola;9 mm;glock;1;1
96927671-2018;1;carabina;.38;rossi;1;2
08105231-2018;1;revólver;.38;não identificada;1;1
10680531-2018;1;fuzil;7,62 x 39 mm (m43);ak;1;1
14216871-2018;1;fuzil;.223 armalite (5,56x45 mm);colt;1;1
18454141-2018;1;pistola;40;indeterminado;1;1
19978731-2018;1;revólver;.32 s&w long;taurus;1;1
19978731-2018;1;pistola;9 mm luger (9x19mm);taurus;1;1
22589891-2018;1;pistola;.380 auto (9x17 mm);taurus;1;2
30105171-2018;1;pistola;9 mm;tara;1;1
30105171-2018;1;pistola;9 mm;taurus;1;2
30105171-2018;1;pistola;9 mm;taurus;1;2
30105171-2018;1;pistola;9 mm;taurus;1;2
30105171-2018;1;pistola;9 mm;glock;1;1
31120451-2018;1;revólver;.38;taurus;1;2
46540501-2018;1;pistola;.40;ruger;1;1
46540501-2018;1;pistola;9 mm;glock;1;1
